Student_ID,Wave_Year,University,Gender,Age,Urban_Rural,Family_Income,Internet_Reliability,Current_AI_User,AI_Daily_Hours,Academic_AI_Hours_Weekly,Paid_Subscription,Primary_AI_Tool,Peer_AI_Consultation,Semester_GPA,Perceived_GPA_Impact,Time_Saved_Pct,Critical_Thinking_Impact,Problem_Solving_Improvement,Exam_Prep_AI,Attention_Span_Mins,AI_Distraction_Level,Technostress_Overload,Techno_Eustress,Literacy_Awareness,Literacy_Usage_Skill,Hallucination_Detection,Career_Preparedness,Digital_Divide_Barrier,Policy_Preference
STU-13194,2027,DMC,Male,20,Rural,Lower-Middle,3,0,0.0,0.0,0,Claude,5,2.77,3,0.0,2,3,1,37,4,1,5,4,4,1,1,4,Integration
STU-13194,2028,DMC,Male,22,Rural,Lower-Middle,2,1,4.87,15.19,0,Other,3,2.78,3,39.5,3,2,1,43,3,5,4,5,5,1,1,2,Neutral
STU-13195,2026,ULAB,Male,19,Rural,Upper-Middle,5,1,3.69,11.66,0,Gemini,5,3.31,1,35.1,3,2,0,53,4,2,5,2,1,3,4,3,Banned
STU-13195,2027,ULAB,Male,20,Rural,Upper-Middle,3,1,1.36,4.81,1,GitHub Copilot,2,3.45,-1,48.3,2,1,1,42,3,5,2,3,3,4,2,1,Neutral
STU-13195,2028,ULAB,Male,22,Rural,Upper-Middle,3,1,3.5,10.48,1,Gemini,3,3.37,-1,37.5,2,1,0,20,4,4,4,4,3,1,2,5,Neutral
STU-13196,2026,AIUB,Female,20,Urban,Middle,1,1,4.79,16.58,0,GitHub Copilot,4,3.44,3,27.9,1,1,0,49,5,5,3,3,2,3,3,4,Banned
STU-13196,2027,AIUB,Female,21,Urban,Middle,4,1,1.2,2.74,0,GitHub Copilot,5,3.52,1,32.4,1,4,0,39,3,3,5,3,3,2,3,5,Restriction
STU-13196,2028,AIUB,Female,21,Urban,Middle,1,1,4.28,8.99,0,ChatGPT,3,3.59,-1,21.5,5,3,1,40,4,2,3,5,4,4,5,2,Integration
STU-13197,2026,AIUB,Female,20,Rural,Low,4,1,3.52,12.85,0,Gemini,3,2.85,-1,42.8,4,1,1,36,2,1,2,2,1,2,5,3,Banned
STU-13197,2027,AIUB,Female,21,Rural,Low,3,1,4.84,9.96,0,Claude,5,2.99,2,19.8,3,1,0,62,1,4,2,4,3,4,4,5,Integration
STU-13197,2028,AIUB,Female,21,Rural,Low,3,1,6.22,19.67,0,ChatGPT,5,2.96,2,16.0,1,1,0,52,5,5,4,4,3,2,5,4,Restriction
STU-13198,2026,JnU,Female,20,Urban,Upper-Middle,3,1,1.11,3.73,0,Other,3,3.54,0,28.5,3,4,0,20,4,2,2,3,2,2,5,3,Neutral
STU-13198,2027,JnU,Female,21,Urban,Upper-Middle,3,1,2.28,6.7,0,Claude,2,3.57,1,48.2,2,2,1,27,5,3,5,5,5,4,5,5,Neutral
STU-13198,2028,JnU,Female,22,Urban,Upper-Middle,5,1,5.23,11.53,0,Other,4,3.66,0,34.9,4,1,1,36,4,4,1,5,5,3,3,4,Restriction
STU-13199,2026,UIU,Female,19,Urban,Lower-Middle,4,1,4.0,9.03,0,ChatGPT,4,3.27,1,29.9,1,1,0,43,5,4,1,2,2,5,1,5,Neutral
STU-13199,2027,UIU,Female,20,Urban,Lower-Middle,5,1,2.08,7.81,0,Claude,3,3.07,1,32.4,5,5,0,49,5,1,3,2,2,4,2,4,Banned
STU-13199,2028,UIU,Female,21,Urban,Lower-Middle,2,1,2.52,7.1,0,GitHub Copilot,3,3.14,2,14.0,5,4,1,28,2,2,1,4,4,4,5,2,Integration
STU-13200,2026,BUET,Male,20,Rural,Lower-Middle,3,1,3.17,6.82,0,Claude,3,3.26,0,18.8,2,3,1,31,2,5,5,2,2,3,1,5,Integration
STU-13200,2027,BUET,Male,20,Rural,Lower-Middle,3,1,3.08,10.54,1,Other,1,3.46,2,26.5,1,2,1,35,2,4,4,4,3,2,5,3,Restriction
STU-13200,2028,BUET,Male,21,Rural,Lower-Middle,4,1,4.18,10.74,0,Gemini,4,3.49,1,21.0,2,5,0,32,5,1,4,5,4,1,1,3,Neutral
STU-13201,2026,RU,Female,19,Rural,Upper-Middle,1,1,0.87,2.18,0,Claude,4,4.0,-1,20.9,3,5,1,43,4,2,5,4,4,4,4,1,Restriction
STU-13201,2027,RU,Female,21,Rural,Upper-Middle,3,1,2.23,8.11,0,GitHub Copilot,1,4.0,-1,35.0,3,1,1,54,4,5,1,4,4,1,5,5,Neutral
STU-13201,2028,RU,Female,21,Rural,Upper-Middle,1,1,6.53,16.98,0,GitHub Copilot,2,3.96,3,10.9,1,2,0,24,5,3,4,5,5,3,4,3,Neutral
STU-13202,2026,JnU,Female,20,Urban,Lower-Middle,1,1,4.56,15.31,0,Claude,5,3.02,2,39.7,4,3,0,53,1,1,1,2,1,5,2,1,Banned
STU-13202,2027,JnU,Female,20,Urban,Lower-Middle,3,1,4.15,13.0,0,ChatGPT,2,2.85,1,28.7,3,3,0,47,2,2,2,3,3,5,1,3,Restriction
STU-13202,2028,JnU,Female,21,Urban,Lower-Middle,5,1,3.33,9.1,0,Claude,5,2.74,-1,30.1,5,4,0,34,2,3,1,3,2,5,5,5,Neutral
STU-13203,2026,CUET,Male,20,Rural,Lower-Middle,2,1,1.38,4.7,0,GitHub Copilot,5,3.96,-1,33.0,2,1,1,45,1,2,1,3,2,4,4,5,Restriction
STU-13203,2027,CUET,Male,20,Rural,Lower-Middle,5,1,7.16,27.56,0,Other,5,4.0,0,42.8,3,2,1,47,3,4,4,4,4,5,4,4,Banned
STU-13203,2028,CUET,Male,21,Rural,Lower-Middle,1,1,4.56,12.05,0,Gemini,4,3.85,-1,40.6,3,1,0,44,3,4,1,5,5,3,1,5,Integration
STU-13204,2026,AUST,Female,20,Urban,Middle,1,1,0.6,2.23,0,ChatGPT,3,3.32,2,42.6,3,2,0,48,5,5,3,3,2,1,3,3,Restriction
STU-13204,2027,AUST,Female,21,Urban,Middle,3,1,3.37,8.81,0,Other,4,3.28,1,31.4,1,3,0,36,3,3,5,4,4,1,1,4,Banned
STU-13204,2028,AUST,Female,21,Urban,Middle,4,1,3.83,9.55,0,ChatGPT,4,3.25,-1,28.4,3,1,0,35,1,3,1,5,4,3,2,2,Restriction
STU-13205,2026,CUET,Female,19,Rural,High,4,1,5.56,19.75,0,Claude,4,3.35,0,41.5,5,5,1,37,1,5,4,3,3,3,1,4,Banned
STU-13205,2027,CUET,Female,20,Rural,High,5,1,3.83,10.09,0,Claude,1,3.33,3,13.2,4,4,1,31,2,3,4,4,3,1,5,4,Banned
STU-13205,2028,CUET,Female,21,Rural,High,4,1,3.84,14.39,0,Claude,2,3.42,3,18.4,3,1,0,50,3,3,3,5,5,2,5,1,Restriction
STU-13206,2026,EWU,Female,19,Urban,Middle,2,1,3.6,12.05,0,Claude,5,3.65,0,14.8,5,3,1,36,5,3,3,2,2,5,2,4,Integration
STU-13206,2027,EWU,Female,21,Urban,Middle,3,1,3.16,12.34,0,Other,4,3.55,0,49.4,3,3,1,39,5,2,2,4,3,4,4,4,Banned
STU-13206,2028,EWU,Female,22,Urban,Middle,2,1,3.12,7.75,1,GitHub Copilot,4,3.71,0,15.7,1,3,1,43,1,3,5,5,4,1,3,1,Restriction
STU-13207,2026,CU,Female,20,Urban,Middle,5,1,0.95,3.3,0,GitHub Copilot,2,2.66,1,18.8,2,1,1,50,5,3,5,2,2,3,2,2,Integration
STU-13207,2027,CU,Female,21,Urban,Middle,4,1,2.38,6.3,0,ChatGPT,1,2.69,1,41.3,5,3,0,55,5,1,3,3,2,5,3,2,Restriction
STU-13207,2028,CU,Female,21,Urban,Middle,4,1,4.06,16.03,0,Other,5,2.52,3,11.8,2,3,0,43,3,4,2,5,4,1,5,1,Integration
STU-13208,2026,CU,Female,19,Urban,Lower-Middle,4,1,1.79,4.12,0,Other,4,2.76,2,33.1,4,4,0,49,2,2,4,4,4,2,4,4,Restriction
STU-13208,2027,CU,Female,20,Urban,Lower-Middle,2,1,1.41,4.81,0,GitHub Copilot,5,2.77,3,47.5,2,1,0,31,3,3,4,5,5,1,3,5,Banned
STU-13208,2028,CU,Female,22,Urban,Lower-Middle,2,1,7.45,19.01,0,Other,3,2.64,3,11.3,2,1,0,37,5,5,1,5,4,4,5,3,Restriction
STU-13209,2026,BUET,Female,20,Rural,Upper-Middle,2,1,1.49,3.3,0,Claude,4,2.97,-1,40.8,5,2,0,39,5,2,2,3,2,2,4,3,Neutral
STU-13209,2027,BUET,Female,21,Rural,Upper-Middle,1,1,1.91,5.49,1,ChatGPT,3,2.96,1,11.4,5,4,0,47,3,3,1,3,2,4,1,5,Banned
STU-13209,2028,BUET,Female,22,Rural,Upper-Middle,5,1,3.62,14.3,0,Gemini,3,3.1,3,35.0,1,4,0,35,5,2,4,5,4,3,3,5,Banned
STU-13210,2026,JnU,Male,19,Urban,Low,1,0,0.0,0.0,0,Other,5,2.66,3,0.0,2,2,0,33,2,4,5,2,2,3,1,3,Banned
STU-13210,2027,JnU,Male,20,Urban,Low,3,1,2.34,8.4,0,ChatGPT,3,2.65,3,23.4,3,1,1,54,5,4,4,4,4,2,3,2,Restriction
STU-13210,2028,JnU,Male,21,Urban,Low,4,1,2.17,6.36,0,Claude,3,2.78,-1,12.5,1,2,1,50,2,4,1,4,4,2,5,3,Integration
STU-13211,2026,IUB,Female,19,Urban,Middle,1,0,0.0,0.0,0,GitHub Copilot,2,2.89,1,0.0,2,4,0,35,3,3,2,1,1,1,5,5,Neutral
STU-13211,2027,IUB,Female,21,Urban,Middle,3,0,0.0,0.0,0,Gemini,5,2.91,1,0.0,5,4,0,34,2,2,1,3,3,2,1,5,Neutral
STU-13211,2028,IUB,Female,22,Urban,Middle,1,1,6.42,22.71,0,GitHub Copilot,2,2.89,3,26.3,4,5,1,48,3,1,5,4,3,4,3,3,Banned
STU-13212,2026,DIU,Female,20,Rural,Lower-Middle,4,1,2.77,7.03,0,Claude,1,3.91,2,10.5,4,3,0,42,2,3,3,1,0,2,5,1,Banned
STU-13212,2027,DIU,Female,21,Rural,Lower-Middle,5,1,3.45,9.68,0,GitHub Copilot,5,4.0,2,27.5,3,3,0,34,2,2,4,2,1,2,1,5,Integration
STU-13212,2028,DIU,Female,22,Rural,Lower-Middle,1,1,6.08,23.89,0,Claude,5,3.81,3,36.1,2,2,1,42,4,2,1,4,3,1,1,4,Integration
STU-13213,2026,EWU,Female,20,Urban,Upper-Middle,2,1,2.85,11.01,1,Claude,4,2.66,2,37.5,3,2,0,49,5,4,1,3,3,1,1,5,Restriction
STU-13213,2027,EWU,Female,21,Urban,Upper-Middle,1,1,3.56,9.58,0,GitHub Copilot,5,2.66,2,24.6,2,3,0,41,3,4,5,4,4,1,4,5,Banned
STU-13213,2028,EWU,Female,21,Urban,Upper-Middle,5,1,3.17,8.08,0,GitHub Copilot,3,2.61,2,17.4,3,5,1,65,5,2,3,4,3,1,1,3,Restriction
STU-13214,2026,DIU,Female,20,Rural,Lower-Middle,5,1,4.07,9.69,0,Gemini,2,2.82,0,18.2,5,4,0,49,3,2,2,2,2,2,3,1,Neutral
STU-13214,2027,DIU,Female,20,Rural,Lower-Middle,3,1,6.17,16.47,0,Claude,1,2.96,3,43.5,5,1,0,56,4,1,5,4,4,1,1,5,Banned
STU-13214,2028,DIU,Female,22,Rural,Lower-Middle,2,1,5.01,13.47,0,GitHub Copilot,5,2.74,1,47.2,3,1,0,8,2,3,5,4,4,5,1,1,Neutral
STU-13215,2026,BU,Female,20,Rural,Middle,3,1,2.0,5.56,0,Claude,3,3.16,1,35.1,1,4,1,45,2,3,5,3,3,3,5,5,Neutral
STU-13215,2027,BU,Female,20,Rural,Middle,4,0,0.48,1.39,1,GitHub Copilot,3,3.39,0,0.0,4,1,1,41,4,1,2,5,4,2,4,5,Integration
STU-13215,2028,BU,Female,22,Rural,Middle,4,1,3.91,11.72,0,ChatGPT,2,3.27,1,36.6,2,1,0,31,4,2,2,5,5,3,4,5,Integration
STU-13216,2026,CUET,Male,19,Urban,Middle,4,1,2.6,5.75,1,ChatGPT,3,3.34,3,36.2,5,2,0,43,5,2,1,2,2,5,1,3,Integration
STU-13216,2027,CUET,Male,21,Urban,Middle,3,1,1.42,3.39,1,Other,1,3.6,2,42.2,3,3,0,61,1,3,3,4,3,2,3,2,Neutral
STU-13216,2028,CUET,Male,21,Urban,Middle,4,1,3.22,11.08,0,Claude,4,3.35,1,18.5,1,3,0,48,5,4,2,5,5,5,3,1,Neutral
STU-13217,2026,RUET,Female,19,Urban,Low,3,1,1.11,3.37,0,Claude,5,3.24,2,10.5,1,3,0,45,5,1,2,2,1,4,1,3,Banned
STU-13217,2027,RUET,Female,21,Urban,Low,2,1,3.6,11.25,0,ChatGPT,2,3.35,-1,30.6,4,4,0,47,4,3,2,2,1,2,1,2,Neutral
STU-13217,2028,RUET,Female,22,Urban,Low,4,1,3.29,7.86,0,Claude,3,3.22,2,26.1,5,1,0,38,3,4,1,4,4,5,2,4,Restriction
STU-13218,2026,CU,Female,20,Rural,Lower-Middle,2,0,0.0,0.0,0,GitHub Copilot,5,3.46,0,0.0,2,5,1,64,1,4,1,2,2,2,3,5,Integration
STU-13218,2027,CU,Female,21,Rural,Lower-Middle,5,1,1.6,5.48,0,Other,4,3.37,-1,39.9,3,1,0,42,3,5,1,3,2,5,2,4,Integration
STU-13218,2028,CU,Female,22,Rural,Lower-Middle,5,1,6.01,18.11,0,ChatGPT,2,3.65,1,13.4,1,5,0,39,3,4,1,5,4,3,3,2,Restriction
STU-13219,2026,EWU,Male,19,Rural,Middle,1,0,0.0,0.0,0,GitHub Copilot,3,3.72,0,0.0,2,3,0,44,1,1,1,2,2,2,1,1,Neutral
STU-13219,2027,EWU,Male,20,Rural,Middle,1,1,1.97,7.1,0,ChatGPT,2,3.69,2,35.9,1,1,0,54,1,1,1,2,1,5,1,5,Integration
STU-13219,2028,EWU,Male,22,Rural,Middle,4,1,2.98,6.19,0,GitHub Copilot,3,3.96,3,49.1,4,3,1,36,5,3,3,4,4,3,5,3,Neutral
STU-13220,2026,SSMC,Female,20,Rural,Upper-Middle,4,1,2.98,11.86,0,Other,2,3.3,3,40.0,3,1,1,37,3,4,1,1,0,2,3,5,Restriction
STU-13220,2027,SSMC,Female,21,Rural,Upper-Middle,5,1,2.02,5.65,0,GitHub Copilot,1,3.05,3,26.8,4,2,1,30,1,5,2,2,2,5,5,1,Restriction
STU-13220,2028,SSMC,Female,22,Rural,Upper-Middle,4,1,4.16,11.67,0,Other,3,3.02,1,17.2,3,3,1,44,1,1,2,4,3,2,5,3,Banned
STU-13221,2026,SUST,Male,19,Urban,Low,5,1,2.92,8.36,0,GitHub Copilot,1,2.59,2,28.9,5,2,1,53,3,5,4,4,4,1,2,2,Neutral
STU-13221,2027,SUST,Male,20,Urban,Low,1,1,3.93,10.01,0,Gemini,5,2.37,1,19.1,1,1,1,53,3,4,1,4,3,2,5,3,Neutral
STU-13221,2028,SUST,Male,21,Urban,Low,5,1,3.72,14.06,0,GitHub Copilot,1,2.62,1,12.3,4,4,1,37,1,1,1,5,4,5,2,2,Integration
STU-13222,2026,JU,Female,20,Urban,Middle,3,1,2.14,7.19,1,Gemini,4,3.05,1,41.7,1,5,0,46,5,3,5,1,0,5,1,3,Neutral
STU-13222,2027,JU,Female,20,Urban,Middle,4,1,1.7,4.27,0,ChatGPT,4,3.23,-1,21.6,4,4,1,36,5,5,1,2,1,3,2,1,Restriction
STU-13222,2028,JU,Female,21,Urban,Middle,3,1,4.27,10.79,0,GitHub Copilot,3,3.29,2,35.3,2,2,1,44,5,1,3,3,3,3,3,4,Restriction
STU-13223,2026,CU,Female,19,Rural,Middle,2,0,0.03,0.14,0,Other,4,3.39,0,0.0,1,5,1,48,3,2,1,3,2,4,4,4,Neutral
STU-13223,2027,CU,Female,20,Rural,Middle,3,1,5.11,16.4,0,Claude,3,3.43,1,15.9,3,4,0,36,1,3,2,5,4,3,1,2,Neutral
STU-13223,2028,CU,Female,22,Rural,Middle,4,1,2.65,7.98,1,Other,1,3.58,-1,28.0,2,4,1,43,5,3,1,5,4,5,1,1,Restriction
STU-13224,2026,MIST,Male,20,Rural,Lower-Middle,5,1,3.03,6.79,0,Other,4,2.82,3,49.1,4,3,0,47,4,2,1,4,3,4,3,2,Restriction
STU-13224,2027,MIST,Male,21,Rural,Lower-Middle,2,1,5.33,16.35,0,Claude,5,2.76,-1,36.5,1,1,0,45,1,2,3,4,4,5,5,5,Neutral
STU-13224,2028,MIST,Male,22,Rural,Lower-Middle,1,1,2.91,8.08,0,Other,5,2.84,-1,27.3,2,2,1,39,1,3,1,5,5,4,5,4,Banned
STU-13225,2026,AIUB,Female,19,Urban,Middle,2,0,0.0,0.0,0,Claude,5,4.0,3,0.0,4,3,1,49,1,1,2,2,1,5,1,4,Restriction
STU-13225,2027,AIUB,Female,20,Urban,Middle,4,1,2.93,6.93,0,ChatGPT,5,3.82,-1,16.5,2,4,0,38,2,1,1,4,3,3,5,3,Banned
STU-13225,2028,AIUB,Female,21,Urban,Middle,5,1,5.27,15.79,0,Gemini,3,3.9,3,17.3,1,3,0,42,4,1,2,5,5,1,1,1,Neutral
STU-13226,2026,ULAB,Male,20,Rural,Middle,5,1,0.76,1.57,0,GitHub Copilot,5,2.88,0,28.3,3,2,1,49,1,3,5,1,0,2,4,2,Restriction
STU-13226,2027,ULAB,Male,21,Rural,Middle,4,1,1.44,4.46,0,ChatGPT,4,3.0,1,10.1,4,1,1,43,3,4,4,2,1,5,4,1,Neutral
STU-13226,2028,ULAB,Male,22,Rural,Middle,2,1,1.29,3.3,0,Gemini,5,3.11,3,27.0,5,1,1,48,2,4,4,4,4,5,5,1,Restriction
STU-13227,2026,DU,Female,19,Urban,Lower-Middle,1,1,3.27,9.12,0,Claude,1,3.7,3,14.4,3,1,0,58,1,2,2,1,0,1,5,2,Restriction
STU-13227,2027,DU,Female,21,Urban,Lower-Middle,1,1,3.21,8.08,0,GitHub Copilot,5,3.56,3,11.7,4,4,0,44,5,1,2,3,3,1,4,4,Integration
STU-13227,2028,DU,Female,21,Urban,Lower-Middle,4,1,3.91,13.63,0,ChatGPT,2,3.64,2,19.6,1,1,0,14,4,3,4,4,3,4,2,3,Integration
STU-13228,2026,AUST,Female,19,Rural,Low,4,1,3.06,8.99,0,GitHub Copilot,2,2.43,2,29.9,1,1,1,52,1,1,2,3,2,5,2,3,Integration
STU-13228,2027,AUST,Female,21,Rural,Low,2,1,1.82,4.99,0,Gemini,4,2.62,3,31.1,3,5,1,48,2,2,3,3,3,2,5,4,Restriction
STU-13228,2028,AUST,Female,21,Rural,Low,1,1,3.94,14.33,1,ChatGPT,5,2.61,0,39.3,1,4,0,47,2,5,5,4,3,5,2,1,Banned
STU-13229,2026,DMC,Female,19,Urban,Middle,5,1,1.3,3.56,0,Claude,4,3.53,-1,38.3,1,2,0,42,3,2,1,2,2,1,2,5,Banned
STU-13229,2027,DMC,Female,20,Urban,Middle,2,1,2.36,8.14,0,GitHub Copilot,4,3.76,3,38.5,4,3,1,42,2,5,3,4,3,3,3,4,Restriction
STU-13229,2028,DMC,Female,22,Urban,Middle,4,1,5.04,16.65,0,Other,1,3.68,2,25.0,1,4,1,52,1,4,5,4,3,3,1,2,Banned
STU-13230,2026,UIU,Male,19,Rural,Upper-Middle,5,1,1.67,6.63,0,Gemini,5,3.77,-1,48.5,1,1,1,35,3,1,3,4,3,2,2,2,Banned
STU-13230,2027,UIU,Male,20,Rural,Upper-Middle,3,1,1.91,6.11,0,Other,3,3.7,-1,49.4,1,2,0,38,5,2,3,4,3,5,1,2,Restriction
STU-13230,2028,UIU,Male,21,Rural,Upper-Middle,3,1,2.96,7.72,0,ChatGPT,1,3.5,3,11.0,3,4,1,31,5,1,3,5,5,5,5,5,Neutral
STU-13231,2026,EWU,Female,20,Urban,Low,4,1,1.21,3.59,0,GitHub Copilot,4,2.71,-1,44.8,5,1,0,50,1,5,4,1,0,5,2,1,Integration
STU-13231,2027,EWU,Female,20,Urban,Low,1,1,6.25,23.44,0,Claude,1,2.36,2,37.9,2,3,1,34,3,1,3,3,2,5,5,5,Restriction
STU-13231,2028,EWU,Female,21,Urban,Low,5,1,2.98,7.39,0,Claude,5,2.56,1,30.0,3,5,1,35,5,4,2,4,3,5,3,3,Neutral
STU-13232,2026,AIUB,Non-binary,19,Rural,Lower-Middle,4,0,0.0,0.0,0,Other,2,2.76,0,0.0,3,2,1,45,5,1,4,1,0,4,5,3,Restriction
STU-13232,2027,AIUB,Non-binary,20,Rural,Lower-Middle,3,1,2.96,11.08,0,GitHub Copilot,2,2.67,3,15.7,2,5,0,31,5,3,5,2,2,5,1,5,Restriction
STU-13232,2028,AIUB,Non-binary,21,Rural,Lower-Middle,2,1,4.77,16.81,0,ChatGPT,4,2.6,0,47.1,5,5,1,39,1,1,2,3,3,3,4,3,Integration
STU-13233,2026,NSU,Male,20,Rural,Lower-Middle,4,1,1.1,3.18,0,Claude,3,3.71,0,12.5,5,1,0,32,3,2,1,2,1,3,2,1,Neutral
STU-13233,2027,NSU,Male,21,Rural,Lower-Middle,1,1,2.64,9.63,0,ChatGPT,5,3.75,2,46.6,2,1,1,54,4,5,3,3,3,5,1,3,Integration
STU-13233,2028,NSU,Male,21,Rural,Lower-Middle,1,1,6.4,15.71,0,Other,3,3.59,-1,39.0,2,3,0,68,1,3,2,4,4,1,2,5,Integration
STU-13234,2026,BUP,Male,19,Rural,Middle,1,1,4.34,14.06,0,ChatGPT,1,2.8,-1,47.0,5,2,1,34,4,2,3,1,0,5,5,2,Integration
STU-13234,2027,BUP,Male,20,Rural,Middle,3,1,2.05,7.67,0,Other,3,2.9,2,32.0,5,3,1,36,3,4,5,2,1,2,3,3,Neutral
STU-13234,2028,BUP,Male,22,Rural,Middle,2,1,4.39,11.82,0,GitHub Copilot,1,2.77,3,40.8,2,4,0,24,3,1,4,4,3,1,4,5,Banned
STU-13235,2026,DU,Female,20,Rural,Upper-Middle,3,1,1.63,4.9,0,Other,3,2.79,-1,42.0,1,5,1,36,4,5,5,1,1,4,3,5,Neutral
STU-13235,2027,DU,Female,21,Rural,Upper-Middle,4,1,3.89,11.9,0,Gemini,3,2.93,3,33.9,1,2,0,41,2,3,3,3,3,5,1,1,Banned
STU-13235,2028,DU,Female,22,Rural,Upper-Middle,3,1,2.84,9.05,0,Claude,1,2.95,2,21.8,4,1,0,41,2,5,1,4,3,2,5,1,Banned
STU-13236,2026,MIST,Male,19,Rural,Lower-Middle,3,0,0.0,0.0,0,ChatGPT,4,3.06,-1,0.0,1,5,1,38,3,3,1,2,1,3,4,2,Neutral
STU-13236,2027,MIST,Male,20,Rural,Lower-Middle,4,0,0.0,0.0,1,ChatGPT,5,3.11,1,0.0,5,5,1,39,2,5,5,3,2,4,1,4,Integration
STU-13236,2028,MIST,Male,22,Rural,Lower-Middle,3,1,6.8,19.0,0,GitHub Copilot,1,3.01,-1,19.5,4,5,0,31,4,5,2,4,3,3,2,4,Restriction
STU-13237,2026,EWU,Female,19,Urban,Middle,1,1,4.17,13.84,0,Other,5,2.83,0,32.6,5,3,1,32,2,3,4,1,0,1,2,1,Integration
STU-13237,2027,EWU,Female,20,Urban,Middle,5,1,3.02,11.57,1,Other,4,2.78,1,48.3,1,4,1,54,2,5,1,3,3,4,5,1,Restriction
STU-13237,2028,EWU,Female,21,Urban,Middle,2,1,4.28,10.96,0,ChatGPT,4,2.83,0,42.2,1,3,1,36,2,2,1,3,2,1,2,5,Integration
STU-13238,2026,JUST,Male,20,Rural,Upper-Middle,3,0,0.0,0.0,0,Claude,3,3.74,1,0.0,3,4,1,47,5,4,2,4,4,2,2,2,Banned
STU-13238,2027,JUST,Male,20,Rural,Upper-Middle,2,1,2.08,4.2,0,Other,2,3.64,0,36.9,2,3,0,46,3,3,2,4,4,5,2,5,Integration
STU-13238,2028,JUST,Male,22,Rural,Upper-Middle,4,1,1.79,4.24,0,Claude,2,3.7,2,29.7,2,4,0,30,4,5,1,5,4,5,5,2,Banned
STU-13239,2026,BRUR,Male,19,Urban,Lower-Middle,3,1,3.64,10.65,1,GitHub Copilot,5,3.59,3,36.9,4,4,1,47,5,2,4,3,3,2,4,5,Restriction
STU-13239,2027,BRUR,Male,21,Urban,Lower-Middle,1,1,3.04,8.44,0,Other,5,3.71,2,48.5,2,5,1,47,4,5,5,4,3,3,1,3,Neutral
STU-13239,2028,BRUR,Male,21,Urban,Lower-Middle,5,1,2.05,4.61,0,GitHub Copilot,4,3.58,0,16.5,3,5,1,42,2,2,5,5,5,1,2,2,Restriction
STU-13240,2026,BU,Male,19,Urban,Middle,1,1,2.56,6.54,0,Claude,3,3.08,-1,32.8,4,5,1,36,1,2,2,3,2,3,2,4,Integration
STU-13240,2027,BU,Male,20,Urban,Middle,5,0,0.22,0.62,0,Gemini,5,3.04,-1,0.0,4,5,1,52,2,2,5,4,4,4,5,4,Neutral
STU-13240,2028,BU,Male,21,Urban,Middle,2,1,5.07,15.41,0,Claude,2,3.13,0,36.2,2,5,1,46,1,2,2,5,5,5,3,1,Neutral
STU-13241,2026,ULAB,Female,19,Urban,High,3,0,0.07,0.18,0,Gemini,3,2.57,3,0.0,3,3,0,54,4,3,4,3,2,1,2,5,Restriction
STU-13241,2027,ULAB,Female,20,Urban,High,1,1,3.84,10.06,0,Claude,2,2.79,-1,17.4,4,2,0,58,4,2,5,5,5,4,2,4,Banned
STU-13241,2028,ULAB,Female,21,Urban,High,1,1,5.72,14.25,0,Gemini,2,2.65,-1,46.8,1,4,1,69,3,3,1,5,5,2,1,3,Neutral
STU-13242,2026,ULAB,Female,20,Urban,Lower-Middle,2,1,1.09,4.21,0,ChatGPT,5,3.72,1,23.5,4,1,1,38,3,1,4,3,3,1,3,3,Banned
STU-13242,2027,ULAB,Female,21,Urban,Lower-Middle,2,1,6.36,15.75,0,GitHub Copilot,4,3.77,2,42.4,3,4,0,42,1,5,3,4,3,2,3,1,Restriction
STU-13242,2028,ULAB,Female,22,Urban,Lower-Middle,1,1,3.33,11.32,0,GitHub Copilot,1,4.0,-1,39.0,5,1,0,51,5,5,1,4,3,1,4,3,Banned
STU-13243,2026,DMC,Male,20,Rural,Middle,3,1,0.62,2.28,0,Other,5,3.28,1,33.5,2,5,1,47,2,1,4,3,3,2,4,4,Restriction
STU-13243,2027,DMC,Male,21,Rural,Middle,1,1,3.2,9.86,0,Gemini,5,3.36,0,17.4,4,1,1,39,2,2,4,3,2,4,4,1,Neutral
STU-13243,2028,DMC,Male,22,Rural,Middle,3,1,4.53,14.26,0,Gemini,5,3.36,3,34.1,5,2,0,48,5,3,4,4,3,2,3,1,Banned
STU-13244,2026,CUET,Female,20,Rural,Lower-Middle,2,1,0.92,2.47,0,Claude,3,3.62,3,27.5,1,3,1,44,2,4,3,1,0,2,1,3,Neutral
STU-13244,2027,CUET,Female,21,Rural,Lower-Middle,4,1,3.31,11.47,1,Claude,5,3.86,2,16.9,1,4,1,46,3,4,4,2,1,3,2,2,Neutral
STU-13244,2028,CUET,Female,21,Rural,Lower-Middle,3,1,4.26,9.54,1,GitHub Copilot,2,3.76,1,49.6,1,3,1,43,2,5,2,3,2,1,3,4,Restriction
STU-13245,2026,JnU,Male,20,Urban,Middle,5,1,4.39,10.59,1,GitHub Copilot,3,3.0,2,16.2,5,1,1,31,2,3,5,2,2,3,3,2,Banned
STU-13245,2027,JnU,Male,21,Urban,Middle,3,1,1.27,2.64,0,GitHub Copilot,4,2.93,2,43.1,1,2,1,46,3,1,4,3,3,3,5,1,Integration
STU-13245,2028,JnU,Male,22,Urban,Middle,5,1,2.9,7.63,0,Claude,5,3.03,-1,30.2,2,3,1,43,3,3,4,5,5,3,3,2,Restriction
